,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
12552,2016-05-17T19:00:00+0200,66.94800000000001,593.184,92.95,3309.755,3034.5009999999997,2202.851,4683.433,80.53699999999999,69.795
12553,2016-05-17T20:00:00+0200,66.94800000000001,593.184,92.97399999999999,3309.8109999999997,3034.5609999999997,2202.851,4683.582,80.53699999999999,69.795
12554,2016-05-17T21:00:00+0200,66.94800000000001,593.184,92.988,3309.8109999999997,3034.711,2202.861,4683.582,80.548,69.795
12555,2016-05-17T22:00:00+0200,66.94800000000001,593.184,93.01299999999999,3309.8109999999997,3034.886,2202.861,4683.582,80.568,69.795
12556,2016-05-17T23:00:00+0200,66.94800000000001,593.184,93.03,3309.8109999999997,3035.032,2202.871,4683.582,80.568,69.795
12557,2016-05-18T00:00:00+0200,66.94800000000001,593.184,93.045,3309.8109999999997,3035.2070000000003,2202.881,4683.582,80.598,69.795
12558,2016-05-18T01:00:00+0200,66.94800000000001,593.184,93.07,3309.8109999999997,3035.364,2202.881,4683.582,80.598,69.795
12559,2016-05-18T02:00:00+0200,66.94800000000001,593.184,93.085,3309.8109999999997,3035.5370000000003,2202.891,4683.582,80.623,69.795
12560,2016-05-18T03:00:00+0200,66.94800000000001,593.184,93.10600000000001,3309.8109999999997,3035.685,2202.891,4683.582,80.62899999999999,69.795
12561,2016-05-18T04:00:00+0200,66.94800000000001,593.184,93.126,3309.8109999999997,3035.835,2202.901,4683.582,80.62899999999999,69.795
12562,2016-05-18T05:00:00+0200,66.94800000000001,593.184,93.141,3309.8109999999997,3035.9990000000003,2202.911,4683.587,80.658,69.795
12563,2016-05-18T06:00:00+0200,66.94800000000001,593.184,93.166,3309.8779999999997,3036.031,2202.911,4683.779,80.658,69.795
12564,2016-05-18T07:00:00+0200,66.94800000000001,593.184,93.181,3310.1820000000002,3036.031,2202.9210000000003,4684.253,80.688,69.795
12565,2016-05-18T08:00:00+0200,66.94800000000001,593.184,93.197,3311.61,3036.031,2202.9210000000003,4685.813,80.688,69.795
12566,2016-05-18T09:00:00+0200,66.94800000000001,593.184,93.22200000000001,3315.058,3036.031,2202.931,4689.428,80.696,69.795
12567,2016-05-18T10:00:00+0200,66.94800000000001,593.184,93.236,3320.205,3036.031,2202.9410000000003,4694.798,80.718,69.795
12568,2016-05-18T11:00:00+0200,66.94800000000001,593.184,93.256,3326.7509999999997,3036.031,2202.9410000000003,4701.508,80.718,69.795
12569,2016-05-18T12:00:00+0200,66.94800000000001,593.185,93.27799999999999,3334.225,3036.031,2202.951,4709.212,80.749,69.795
12570,2016-05-18T13:00:00+0200,66.94800000000001,593.186,93.29299999999999,3339.143,3036.031,2202.951,4714.309,80.749,69.795
12571,2016-05-18T14:00:00+0200,66.94800000000001,593.186,93.321,3344.8459999999995,3036.031,2202.9610000000002,4720.228,80.775,69.795
12572,2016-05-18T15:00:00+0200,66.94800000000001,593.188,93.335,3350.2,3036.031,2202.971,4725.717000000001,80.782,69.795
12573,2016-05-18T16:00:00+0200,66.94800000000001,593.188,93.35600000000001,3355.132,3036.031,2202.981,4730.848,80.78699999999999,69.795
12574,2016-05-18T17:00:00+0200,66.94800000000001,593.188,93.37799999999999,3359.6079999999997,3036.031,2202.981,4735.523,80.814,69.795
12575,2016-05-18T18:00:00+0200,66.94800000000001,593.188,93.39399999999999,3362.82,3036.031,2202.991,4738.858,80.814,69.795
12576,2016-05-18T19:00:00+0200,66.94800000000001,593.188,93.42,3363.211,3036.031,2203.001,4739.439,80.847,69.795
12577,2016-05-18T20:00:00+0200,66.94800000000001,593.188,93.435,3363.24,3036.1009999999997,2203.001,4739.543,80.847,69.795
12578,2016-05-18T21:00:00+0200,66.94800000000001,593.188,93.456,3363.24,3036.2790000000005,2203.011,4739.543,80.876,69.795
12579,2016-05-18T22:00:00+0200,66.94800000000001,593.188,93.476,3363.24,3036.437,2203.021,4739.543,80.88,69.795
12580,2016-05-18T23:00:00+0200,66.94800000000001,593.188,93.49,3363.24,3036.5959999999995,2203.021,4739.543,80.888,69.795
12581,2016-05-19T00:00:00+0200,66.94800000000001,593.188,93.51700000000001,3363.24,3036.775,2203.031,4739.543,80.913,69.795
